season,week,celebrity_name,s_mean,s_std,s_p10,s_p90
7,3,Susan Lucci,0.10163795,0.03444367,0.062655725,0.1493899
7,4,Susan Lucci,0.03583679,0.007247437,0.02774812,0.041244164
7,5,Susan Lucci,0.115341604,0.045924254,0.06473724,0.16942087
7,6,Susan Lucci,0.034892503,0.010751921,0.024445191,0.050112568
7,7,Susan Lucci,0.022901187,0.0037889634,0.018023472,0.027193451
7,1,Cody Linley,0.15696706,0.026741117,0.1281906,0.1901238
7,2,Cody Linley,0.14295512,0.03403591,0.090007305,0.17627683
7,3,Cody Linley,0.12993793,0.051409833,0.0851781,0.22234385
7,4,Cody Linley,0.06510157,0.032370955,0.028227674,0.1147603
7,5,Cody Linley,0.08409654,0.021336379,0.059171803,0.11293787
7,6,Cody Linley,0.16699605,0.060613226,0.10745128,0.27540395
7,7,Cody Linley,0.09083106,0.03013547,0.06262238,0.13683611
7,8,Cody Linley,0.06346431,0.03291508,0.026486069,0.1104477
7,9,Cody Linley,0.07856749,0.01191247,0.06629628,0.0903178
7,1,Misty May-Treanor,0.025521064,0.005741397,0.019044682,0.032342777
7,2,Misty May-Treanor,0.008269387,0.003196915,0.0045640273,0.01226067
7,1,Maurice Greene,0.022858279,0.004984709,0.016657524,0.027679669
7,2,Maurice Greene,0.01885155,0.0037773277,0.014349549,0.022994844
7,3,Maurice Greene,0.008126673,0.001594798,0.0060494426,0.01022867
7,4,Maurice Greene,0.03771555,0.009861652,0.027926067,0.053085893
7,5,Maurice Greene,0.023856977,0.0036228672,0.019372363,0.029790627
7,6,Maurice Greene,0.046274465,0.007250715,0.040078804,0.058487613
7,7,Maurice Greene,0.10574594,0.02504574,0.08034241,0.12544943
7,8,Maurice Greene,0.039881997,0.01309484,0.023882616,0.053484205
7,1,Warren Sapp,0.08348643,0.021256654,0.060055148,0.109777726
7,2,Warren Sapp,0.26990834,0.06738263,0.226867,0.35867703
7,3,Warren Sapp,0.6038137,0.091657296,0.46944493,0.68859905
7,4,Warren Sapp,0.52402675,0.10397654,0.38035098,0.6404746
7,5,Warren Sapp,0.4389565,0.13081896,0.26436484,0.5952411
7,6,Warren Sapp,0.5316948,0.055431545,0.47343466,0.5881737
7,7,Warren Sapp,0.25358585,0.052658323,0.17544003,0.31178555
7,8,Warren Sapp,0.21655156,0.04592949,0.16931792,0.28199866
7,9,Warren Sapp,0.5757872,0.07540463,0.48844835,0.664639
7,10,Warren Sapp,0.31093463,0.06758192,0.22207023,0.39149585
7,1,Jeffrey Ross,0.0040349034,0.002708997,0.0020065112,0.0071303025
7,1,Toni Braxton,0.029230932,0.00790287,0.0197312,0.04039271
7,2,Toni Braxton,0.029564353,0.011985009,0.01447241,0.046222955
7,3,Toni Braxton,0.012017692,0.002724297,0.008299496,0.014672645
7,4,Toni Braxton,0.014698586,0.006577077,0.008182919,0.02555439
7,5,Toni Braxton,0.005693087,0.0006381805,0.0046729012,0.0064392
7,1,Lance Bass,0.08079194,0.023574019,0.048936393,0.098220535
7,2,Lance Bass,0.17978548,0.051031474,0.121091045,0.23468046
7,3,Lance Bass,0.06309541,0.014572433,0.042444207,0.082473174
7,4,Lance Bass,0.16735272,0.052983355,0.11281271,0.2314515
7,5,Lance Bass,0.19899523,0.06304815,0.14551118,0.29657403
7,6,Lance Bass,0.1702909,0.06839883,0.08283857,0.25039124
7,7,Lance Bass,0.32379532,0.09231039,0.23426962,0.4450757
7,8,Lance Bass,0.37935364,0.07842401,0.30493873,0.4986865
7,9,Lance Bass,0.25188342,0.068902574,0.1675726,0.33968028
7,10,Lance Bass,0.4542575,0.046228457,0.3920557,0.49976265
7,1,Kim Kardashian,0.038194794,0.006897746,0.028153906,0.04595195
7,2,Kim Kardashian,0.010407313,0.0021443097,0.007845028,0.01310649
7,1,Rocco DiSpirito,0.06473745,0.010588469,0.051656507,0.07641957
7,2,Rocco DiSpirito,0.06737404,0.013331305,0.053023156,0.08712
7,3,Rocco DiSpirito,0.017723275,0.0028995958,0.013199781,0.020526962
7,4,Rocco DiSpirito,0.007090999,0.0041387426,0.0031315675,0.011974228
7,1,Brooke Burke,0.38340354,0.08002796,0.28136578,0.49465826
7,2,Brooke Burke,0.12821786,0.022444699,0.102390036,0.15809324
7,3,Brooke Burke,0.03126433,0.005596426,0.02370918,0.036764126
7,4,Brooke Burke,0.071404606,0.016079634,0.049859803,0.09096947
7,5,Brooke Burke,0.075030155,0.011560061,0.06022234,0.08657617
7,6,Brooke Burke,0.02983589,0.009843618,0.016585415,0.0403355
7,7,Brooke Burke,0.20314068,0.06950038,0.1278193,0.32041678
7,8,Brooke Burke,0.3007485,0.04073653,0.26592073,0.35478017
7,9,Brooke Burke,0.0937619,0.018794522,0.07616848,0.11619839
7,10,Brooke Burke,0.2348079,0.045886587,0.16721201,0.2821511
8,1,Gilles Marini,0.5672369,0.13390718,0.39631698,0.73590976
8,2,Gilles Marini,0.32475033,0.06266169,0.2613825,0.40879402
8,3,Gilles Marini,0.38021684,0.115346625,0.2368653,0.5289374
8,4,Gilles Marini,0.07330748,0.035220455,0.045512926,0.12549525
8,5,Gilles Marini,0.44827524,0.056809355,0.36264488,0.50955445
8,6,Gilles Marini,0.43306103,0.12040555,0.29408622,0.59975827
8,7,Gilles Marini,0.23526444,0.0718375,0.16899195,0.34202358
8,8,Gilles Marini,0.39612806,0.044861488,0.34768364,0.431381
8,9,Gilles Marini,0.3374159,0.05190892,0.26766133,0.39968905
8,10,Gilles Marini,0.49504197,0.045099236,0.44340304,0.56740916
8,11,Gilles Marini,0.42511964,0.07830565,0.31181043,0.5314192
8,1,Denise Richards,0.018007277,0.0065505505,0.010436314,0.024833458
8,2,Denise Richards,0.018848961,0.004543984,0.014277511,0.026050204
8,3,Denise Richards,0.003550155,0.0020738738,0.0018527684,0.006486281
8,1,David Alan Grier,0.017792767,0.0073027816,0.008882279,0.026521435
8,2,David Alan Grier,0.06539052,0.017723585,0.041348845,0.08813389
8,3,David Alan Grier,0.017608216,0.009505579,0.008821096,0.032795373
8,4,David Alan Grier,0.02475968,0.00874798,0.014840678,0.03743135
8,5,David Alan Grier,0.002842473,0.001375398,0.0017801604,0.004028219
8,1,Lawrence Taylor,0.010886967,0.0023529099,0.007935228,0.013538266
8,2,Lawrence Taylor,0.01778061,0.006772981,0.012263217,0.02356975
8,3,Lawrence Taylor,0.026821623,0.012293141,0.014416752,0.03993371
8,4,Lawrence Taylor,0.093903,0.031052176,0.062250007,0.13598485
8,5,Lawrence Taylor,0.05154373,0.01401616,0.03534075,0.066286035
8,6,Lawrence Taylor,0.032407153,0.008506097,0.023504006,0.04406327
8,7,Lawrence Taylor,0.010726168,0.003861712,0.0064840065,0.016813641
8,1,Ty Murray,0.038000736,0.015226681,0.024237268,0.060466785
8,2,Ty Murray,0.06919535,0.013130058,0.04871283,0.08447791
8,3,Ty Murray,0.048915792,0.021546958,0.027313832,0.0741502
8,4,Ty Murray,0.17430444,0.04007629,0.13050826,0.23117094
8,5,Ty Murray,0.19275539,0.040259395,0.14495137,0.24337263
8,6,Ty Murray,0.2378629,0.059073362,0.14023025,0.2860291
8,7,Ty Murray,0.23499225,0.060375378,0.16270505,0.31679082
8,8,Ty Murray,0.09124013,0.029066542,0.062911354,0.13213557
8,9,Ty Murray,0.17740612,0.035491843,0.13979274,0.21898662
8,10,Ty Murray,0.120547734,0.035784528,0.0817604,0.16758856
8,1,Shawn Johnson,0.11338357,0.03766435,0.06635222,0.16230893
8,2,Shawn Johnson,0.19026989,0.029008819,0.15728506,0.23399076
8,3,Shawn Johnson,0.09173759,0.04258169,0.05128189,0.15421844
8,4,Shawn Johnson,0.25440654,0.02997732,0.22494714,0.2864623
8,5,Shawn Johnson,0.09156385,0.033776976,0.0553753,0.1401332
8,6,Shawn Johnson,0.12949653,0.055254158,0.07065523,0.19710639
8,7,Shawn Johnson,0.1550855,0.023575954,0.13217151,0.18066262
8,8,Shawn Johnson,0.07233307,0.045993153,0.038360804,0.15597789
8,9,Shawn Johnson,0.35378993,0.04550875,0.29915303,0.40280795
8,10,Shawn Johnson,0.25990874,0.050794043,0.2026897,0.33425638
8,11,Shawn Johnson,0.45148835,0.06669337,0.3830599,0.53074485
8,1,Steve Wozniak,0.008825834,0.0025847196,0.006633171,0.010730835
8,2,Steve Wozniak,0.033808257,0.005600047,0.027123483,0.041412447
8,3,Steve Wozniak,0.0750877,0.022489918,0.054418657,0.101654544
8,4,Steve Wozniak,0.0040592696,0.00090622244,0.0029528744,0.005053073
8,1,Belinda Carlisle,0.0056670415,0.0018467861,0.0032420098,0.008321294
8,2,Belinda Carlisle,0.004163154,0.0009559698,0.0031649026,0.0053517194
8,1,Chuck Wicks,0.021033848,0.008302895,0.014930163,0.030143976
8,2,Chuck Wicks,0.046394754,0.014233081,0.034457654,0.071324304
8,3,Chuck Wicks,0.047924135,0.015230477,0.027161987,0.06894447
8,4,Chuck Wicks,0.14226717,0.07323451,0.07357535,0.25421634
8,5,Chuck Wicks,0.025576934,0.007822318,0.0170972,0.03238514
8,6,Chuck Wicks,0.055130046,0.012148966,0.038495027,0.0709099
8,7,Chuck Wicks,0.0525531,0.015362423,0.036384746,0.068802886
8,8,Chuck Wicks,0.0111505715,0.0030732246,0.0070585934,0.0152631635
8,1,Lil' Kim,0.010858786,0.007072402,0.0044297506,0.018285373
8,2,Lil' Kim,0.020725215,0.003964116,0.016195007,0.02536186
8,3,Lil' Kim,0.044677403,0.009774855,0.03555265,0.05655959
8,4,Lil' Kim,0.024582995,0.006590113,0.017098572,0.034365427
8,5,Lil' Kim,0.027678331,0.006747752,0.018327521,0.035321288
8,6,Lil' Kim,0.026210153,0.005205,0.020208571,0.031824976
8,7,Lil' Kim,0.22351639,0.12418559,0.09656683,0.415947
8,8,Lil' Kim,0.10970514,0.04217898,0.056026313,0.17372406
8,9,Lil' Kim,0.02047646,0.0067430963,0.01443148,0.027584055
8,1,Steve-O,0.0147785805,0.005260064,0.008580773,0.018849825
8,2,Steve-O,0.09803367,0.037816178,0.0389794,0.14416319
8,3,Steve-O,0.06798885,0.028167248,0.028240126,0.09709823
8,4,Steve-O,0.14063348,0.033711746,0.09126207,0.17220047
8,5,Steve-O,0.065991424,0.018005865,0.041806567,0.08934794
8,6,Steve-O,0.0029761468,0.00081902597,0.002105491,0.0038482724
8,1,Holly Madison,0.014553849,0.0041684513,0.008243502,0.018962003
8,2,Holly Madison,0.03136255,0.0054893,0.026252156,0.036351223
8,3,Holly Madison,0.035160724,0.0069428775,0.027835524,0.04202841
8,4,Holly Madison,0.006381635,0.002754366,0.0033954084,0.010571659
8,1,Melissa Rycroft,0.15897384,0.09857967,0.059296884,0.31633285
8,2,Melissa Rycroft,0.07927668,0.012603426,0.06012533,0.08982892
8,3,Melissa Rycroft,0.16031097,0.02793426,0.13703686,0.19733334
8,4,Melissa Rycroft,0.06139427,0.027087495,0.028458245,0.097087294
8,5,Melissa Rycroft,0.09377263,0.022855205,0.0643979,0.11611777
8,6,Melissa Rycroft,0.08285599,0.029377973,0.059154,0.11719228
8,7,Melissa Rycroft,0.087862134,0.030792516,0.04456325,0.123179756
8,8,Melissa Rycroft,0.31944296,0.03726591,0.2677737,0.36052895
8,9,Melissa Rycroft,0.110911615,0.033676848,0.06383756,0.15057105
8,10,Melissa Rycroft,0.12450159,0.03495261,0.080344744,0.1719049
8,11,Melissa Rycroft,0.12339207,0.045385756,0.055837046,0.165664
9,1,Ashley Hamiliton,0.0042122067,0.0008884019,0.0031896287,0.005081953
9,1,Debi Mazar,0.09246836,0.033143688,0.055813886,0.1254341
9,2,Debi Mazar,0.021461284,0.0047659455,0.013833486,0.027208434
9,3,Debi Mazar,0.005590471,0.0014017104,0.004386895,0.00673702
9,1,Melissa Joan Hart,0.03228731,0.0029462313,0.028584765,0.034804985
9,2,Melissa Joan Hart,0.015825534,0.0092289215,0.007451928,0.029757418
9,3,Melissa Joan Hart,0.034695264,0.009726272,0.023524662,0.04605564
9,4,Melissa Joan Hart,0.028996946,0.011608054,0.019054178,0.04594198
9,5,Melissa Joan Hart,0.02943284,0.005340879,0.023419447,0.035500757
9,6,Melissa Joan Hart,0.0055319904,0.0012566402,0.0039417474,0.007085984
9,1,Mark Dacascos,0.085702054,0.0072144284,0.07637714,0.09514277
9,2,Mark Dacascos,0.1068738,0.017947849,0.08981454,0.1367951
9,3,Mark Dacascos,0.029705217,0.0054984507,0.021431183,0.0356959
9,4,Mark Dacascos,0.025419848,0.0042056916,0.020490294,0.030571625
9,5,Mark Dacascos,0.07920503,0.047750633,0.030069655,0.14370808
9,6,Mark Dacascos,0.044726875,0.009467653,0.03297534,0.05624006
9,7,Mark Dacascos,0.024338542,0.009976532,0.014848846,0.039464485
9,1,Chuck Liddell,0.030588517,0.015878338,0.013084167,0.0480677
9,2,Chuck Liddell,0.018736288,0.010918599,0.008520503,0.033167858
9,3,Chuck Liddell,0.020610439,0.006437122,0.014055724,0.030208943
9,4,Chuck Liddell,0.0041374364,0.0011192012,0.002766211,0.005442833
9,1,Natalie Coughlin,0.040479038,0.012056597,0.024816468,0.055996038
9,2,Natalie Coughlin,0.01086587,0.006651725,0.0047725984,0.021981282
9,3,Natalie Coughlin,0.020566465,0.0064024143,0.014818168,0.02711346
9,4,Natalie Coughlin,0.014850865,0.004018968,0.009904212,0.019559842
9,5,Natalie Coughlin,0.004364003,0.0010524882,0.0030647223,0.005611612
9,1,Louie Vito,0.05813737,0.025146944,0.023323,0.08352835
9,2,Louie Vito,0.009524378,0.0045576626,0.004996687,0.016552674
9,3,Louie Vito,0.023517495,0.0040272605,0.018401014,0.028527021
9,4,Louie Vito,0.097207695,0.018421138,0.075250976,0.123000145
9,5,Louie Vito,0.08320407,0.027670376,0.055204086,0.12421502
9,6,Louie Vito,0.014125414,0.0036717362,0.010879049,0.017079493
9,1,Michael Irvin,0.120743535,0.024465024,0.0906084,0.1516258
9,2,Michael Irvin,0.02084563,0.0059170583,0.0146893915,0.026970647
9,3,Michael Irvin,0.06056313,0.019367697,0.043499563,0.08546727
9,4,Michael Irvin,0.16483885,0.076871686,0.07577274,0.2583445
9,5,Michael Irvin,0.100974046,0.028607143,0.06430097,0.1252111
9,6,Michael Irvin,0.03642944,0.0077913697,0.027767107,0.04899432
9,7,Michael Irvin,0.027756914,0.0071664625,0.021788968,0.039191477
9,1,Joanna Krupa,0.076966725,0.02176654,0.05829469,0.10658185
9,2,Joanna Krupa,0.050897926,0.032660127,0.026667511,0.10175195
9,3,Joanna Krupa,0.12552388,0.037973575,0.07374831,0.17076965
9,4,Joanna Krupa,0.23703544,0.04147237,0.19190365,0.28288394
9,5,Joanna Krupa,0.092986465,0.025972586,0.06893997,0.13377915
9,6,Joanna Krupa,0.20257932,0.09616361,0.090824,0.33354676
9,7,Joanna Krupa,0.18396808,0.039471563,0.14201528,0.24103786
9,8,Joanna Krupa,0.14650048,0.035414353,0.10679425,0.19949436
9,9,Joanna Krupa,0.07163506,0.010353049,0.057362486,0.08444297
9,1,Kathy Ireland,0.03290423,0.00801584,0.0257273,0.043709107
9,2,Kathy Ireland,0.0015497414,0.0007120525,0.0010046092,0.0027662767
9,1,Tom DeLay,0.09478334,0.018844754,0.06938963,0.11735253
9,2,Tom DeLay,0.02045459,0.0056738285,0.01308162,0.02696512
9,3,Tom DeLay,0.0064737275,0.0018946757,0.004587084,0.009721843
9,1,Macy Gray,0.0041816193,0.00092772587,0.0028065927,0.005106642
9,1,Aaron Carter,0.019398771,0.015767042,0.0055990103,0.040247772
9,2,Aaron Carter,0.026974224,0.011355058,0.015201225,0.03724511
9,3,Aaron Carter,0.0918212,0.029164724,0.04935535,0.12621215
9,4,Aaron Carter,0.059218347,0.021548416,0.030514872,0.0830615
9,5,Aaron Carter,0.04989149,0.017003357,0.031179888,0.077108845
9,6,Aaron Carter,0.021408468,0.0043431967,0.017053334,0.027261237
9,7,Aaron Carter,0.08245251,0.021676578,0.05665114,0.1121614
9,8,Aaron Carter,0.00981742,0.0036684081,0.00693406,0.0124179935
9,1,Mya,0.12549315,0.01568642,0.10493933,0.14270964
9,2,Mya,0.58065325,0.121254906,0.3768456,0.68824065
9,3,Mya,0.14548764,0.041084215,0.10700235,0.21129824
9,4,Mya,0.15341133,0.040816247,0.10641283,0.20853893
9,5,Mya,0.16395427,0.06739601,0.10460942,0.26457062
9,6,Mya,0.22891395,0.043531872,0.17012684,0.27038214
9,7,Mya,0.44263276,0.049102508,0.37671813,0.5042786
9,8,Mya,0.60943884,0.05660944,0.53768283,0.6630186
9,9,Mya,0.30395898,0.0387641,0.2543829,0.35224298
9,10,Mya,0.50616056,0.11048947,0.38489056,0.6652199
9,1,Donny Osmond,0.069971524,0.025841167,0.046742853,0.11015764
9,2,Donny Osmond,0.05618583,0.023128755,0.031030769,0.0866679
9,3,Donny Osmond,0.23437925,0.036017388,0.18802154,0.28313646
9,4,Donny Osmond,0.10957057,0.020118503,0.08329003,0.13850015
9,5,Donny Osmond,0.24498822,0.035935625,0.20734759,0.29637295
9,6,Donny Osmond,0.40038535,0.04642324,0.34258166,0.44818005
9,7,Donny Osmond,0.14551742,0.019191181,0.12874736,0.1710624
9,8,Donny Osmond,0.20439059,0.06131567,0.14773165,0.2885657
9,9,Donny Osmond,0.27110395,0.049489513,0.20320642,0.3194149
9,10,Donny Osmond,0.16780989,0.05290904,0.09536591,0.24037652
9,1,Kelly Osbourne,0.111682236,0.03247807,0.08131475,0.15489045
9,2,Kelly Osbourne,0.059151676,0.029262803,0.03173435,0.101188675
9,3,Kelly Osbourne,0.2010658,0.04642577,0.13493928,0.2515618
9,4,Kelly Osbourne,0.105312675,0.048435707,0.049460664,0.15605715
9,5,Kelly Osbourne,0.15099955,0.017762639,0.13669543,0.17689319
9,6,Kelly Osbourne,0.045899156,0.031124756,0.02694986,0.07964357
9,7,Kelly Osbourne,0.09333371,0.025719987,0.062223796,0.12539467
9,8,Kelly Osbourne,0.029852599,0.011365275,0.019407703,0.046773165
9,9,Kelly Osbourne,0.35330203,0.05686619,0.3031645,0.40433344
9,10,Kelly Osbourne,0.32602954,0.08189376,0.20832065,0.41207936
10,1,Aiden Turner,0.013584095,0.0035055154,0.009163451,0.016447952
10,2,Aiden Turner,0.11629502,0.028007884,0.08250926,0.15493582
10,3,Aiden Turner,0.0182899,0.006479588,0.011565618,0.021452837
10,4,Aiden Turner,0.0068980963,0.0017278759,0.0045388453,0.009031856
10,1,Shannen Doherty,0.007975156,0.0047339546,0.003207728,0.014440784
10,2,Shannen Doherty,0.020199759,0.0052072466,0.015451888,0.028766748
10,1,Niecy Nash,0.011930171,0.002247175,0.009485782,0.014821017
10,2,Niecy Nash,0.03466136,0.012093625,0.02118574,0.0505444
10,3,Niecy Nash,0.021157516,0.00563506,0.0127386935,0.027615461
10,4,Niecy Nash,0.025587345,0.006479558,0.018565958,0.033921286
10,5,Niecy Nash,0.040475268,0.006972877,0.032504603,0.048136156
10,6,Niecy Nash,0.12932692,0.022113275,0.10065256,0.15902406
10,7,Niecy Nash,0.19690831,0.04043664,0.15464504,0.2495603
10,8,Niecy Nash,0.047037993,0.009965719,0.03461423,0.05901031
10,1,Buzz Aldrin,0.02954342,0.0067148753,0.019262424,0.037692502
10,2,Buzz Aldrin,0.053973094,0.013188275,0.039228078,0.0654883
10,3,Buzz Aldrin,0.0110103125,0.0028552664,0.0075533227,0.0142219635
10,1,Chad Ochocinco,0.037288237,0.023792705,0.0132173905,0.067032896
10,2,Chad Ochocinco,0.15211183,0.028105479,0.11838115,0.18299414
10,3,Chad Ochocinco,0.13351005,0.047564425,0.07287928,0.19435696
10,4,Chad Ochocinco,0.063618794,0.019931428,0.03665255,0.086862706
10,5,Chad Ochocinco,0.23725246,0.03655665,0.20092864,0.27245173
10,6,Chad Ochocinco,0.07388453,0.033127386,0.03974335,0.12344133
10,7,Chad Ochocinco,0.26120222,0.049466576,0.21075138,0.3389591
10,8,Chad Ochocinco,0.22995214,0.06545818,0.17446192,0.28239688
10,9,Chad Ochocinco,0.16985671,0.02657648,0.14296582,0.18680066
10,1,Evan Lysacek,0.456395,0.08443746,0.3483647,0.54088956
10,2,Evan Lysacek,0.08674992,0.036135107,0.060603444,0.12593947
10,3,Evan Lysacek,0.107361555,0.030978318,0.07506035,0.1570339
10,4,Evan Lysacek,0.47532853,0.07074586,0.3895484,0.5583861
10,5,Evan Lysacek,0.28821298,0.055186898,0.23224807,0.3526321
10,6,Evan Lysacek,0.54234976,0.06340907,0.4532137,0.60419196
10,7,Evan Lysacek,0.1597829,0.030435558,0.13028523,0.1933995
10,8,Evan Lysacek,0.22754402,0.10155854,0.11453523,0.35232177
10,9,Evan Lysacek,0.3452606,0.06706849,0.26682013,0.42393845
10,10,Evan Lysacek,0.3485488,0.07164426,0.25796723,0.43416134
10,1,Pamela Anderson,0.009131345,0.0016752423,0.007376158,0.010883207
10,2,Pamela Anderson,0.06762424,0.012968616,0.050785623,0.08420449
10,3,Pamela Anderson,0.05460358,0.019449307,0.031126728,0.0827288
10,4,Pamela Anderson,0.026740814,0.0074202847,0.015795974,0.035604645
10,5,Pamela Anderson,0.029758118,0.010486801,0.017101334,0.041597974
10,6,Pamela Anderson,0.024160294,0.0062083635,0.016183035,0.030315066
10,7,Pamela Anderson,0.03685682,0.017381772,0.021211227,0.06488847
10,1,Nicole Scherzinger,0.29951057,0.07412527,0.21195436,0.40718392
10,2,Nicole Scherzinger,0.08135729,0.04891334,0.048257083,0.16501358
10,3,Nicole Scherzinger,0.39352533,0.10340326,0.2517439,0.53241855
10,4,Nicole Scherzinger,0.1439149,0.032301266,0.09412066,0.17523786
10,5,Nicole Scherzinger,0.20694788,0.03388875,0.17189278,0.24527833
10,6,Nicole Scherzinger,0.09901261,0.024241284,0.07458872,0.13354346
10,7,Nicole Scherzinger,0.23931907,0.053980894,0.1701356,0.29325595
10,8,Nicole Scherzinger,0.43391404,0.10419644,0.30639458,0.5520153
10,9,Nicole Scherzinger,0.25083587,0.04515443,0.18798153,0.29821804
10,10,Nicole Scherzinger,0.4911314,0.107913695,0.3708411,0.6147761
10,1,Erin Andrews,0.1186963,0.014368079,0.102567434,0.1316551
10,2,Erin Andrews,0.25797763,0.05720046,0.17771238,0.31428233
10,3,Erin Andrews,0.18728411,0.032891627,0.1523621,0.22863989
10,4,Erin Andrews,0.103965916,0.018276634,0.080479406,0.12507322
10,5,Erin Andrews,0.16819729,0.03820929,0.12196737,0.20234282
10,6,Erin Andrews,0.11664183,0.019623008,0.086625285,0.13548182
10,7,Erin Andrews,0.105930634,0.021196665,0.08218573,0.13330555
10,8,Erin Andrews,0.061551783,0.029787445,0.03732138,0.10862652
10,9,Erin Andrews,0.23404677,0.04632103,0.19148807,0.26652125
10,10,Erin Andrews,0.16031978,0.09018436,0.061894257,0.28476518
10,1,Kate Gosselin,0.007868093,0.0030366117,0.004968677,0.012110542
10,2,Kate Gosselin,0.071550146,0.014887495,0.05726796,0.08752322
10,3,Kate Gosselin,0.04672773,0.025090694,0.017534057,0.07883328
10,4,Kate Gosselin,0.11891662,0.03262478,0.078531615,0.15801811
10,5,Kate Gosselin,0.008732895,0.0023183972,0.0054368875,0.011459226
10,1,Jake Pavelka,0.008077676,0.0025714173,0.005834926,0.011652523
10,2,Jake Pavelka,0.05749968,0.007620071,0.050785955,0.065529644
10,3,Jake Pavelka,0.026529893,0.010113513,0.013743257,0.037200794
10,4,Jake Pavelka,0.035028923,0.012298517,0.022158958,0.05349687
10,5,Jake Pavelka,0.020423064,0.003896344,0.016041929,0.024403889
10,6,Jake Pavelka,0.014624078,0.0042556203,0.008547767,0.016639879
11,1,David Hasselhoff,0.0033695481,0.0006148665,0.0024551416,0.0039592823
11,1,Florence Henderson,0.08497111,0.015396222,0.06422307,0.10287407
11,2,Florence Henderson,0.060030207,0.023954378,0.028208418,0.09042841
11,3,Florence Henderson,0.053168193,0.006521498,0.046419226,0.064149775
11,4,Florence Henderson,0.04490723,0.008561749,0.031691108,0.055083603
11,5,Florence Henderson,0.02851894,0.009252258,0.01883024,0.041995082
